algoritmo,configuracion,longitud_chars,probabilidad,repeticion,bits_datos,bits_totales,overhead_pct,bits_alterados,estado,mensaje_correcto
hamming,m=16,64,0.05,50,512,672,31.25,35,corregido,False
hamming,m=16,64,0.05,51,512,672,31.25,37,corregido,False
hamming,m=16,64,0.05,52,512,672,31.25,38,corregido,False
hamming,m=16,64,0.05,53,512,672,31.25,34,corregido,False
hamming,m=16,64,0.05,54,512,672,31.25,26,corregido,False
hamming,m=16,64,0.05,55,512,672,31.25,41,corregido,False
hamming,m=16,64,0.05,56,512,672,31.25,38,corregido,False
hamming,m=16,64,0.05,57,512,672,31.25,36,corregido,False
hamming,m=16,64,0.05,58,512,672,31.25,28,corregido,False
hamming,m=16,64,0.05,59,512,672,31.25,37,corregido,False
hamming,m=16,64,0.05,60,512,672,31.25,39,corregido,False
hamming,m=16,64,0.05,61,512,672,31.25,41,corregido,False
hamming,m=16,64,0.05,62,512,672,31.25,20,corregido,False
hamming,m=16,64,0.05,63,512,672,31.25,31,corregido,False
hamming,m=16,64,0.05,64,512,672,31.25,41,corregido,False
hamming,m=16,64,0.05,65,512,672,31.25,42,corregido,False
hamming,m=16,64,0.05,66,512,672,31.25,25,corregido,False
hamming,m=16,64,0.05,67,512,672,31.25,27,corregido,False
hamming,m=16,64,0.05,68,512,672,31.25,34,corregido,False
hamming,m=16,64,0.05,69,512,672,31.25,35,corregido,False
hamming,m=16,64,0.05,70,512,672,31.25,36,corregido,False
hamming,m=16,64,0.05,71,512,672,31.25,40,corregido,False
hamming,m=16,64,0.05,72,512,672,31.25,25,corregido,False
hamming,m=16,64,0.05,73,512,672,31.25,34,corregido,False
hamming,m=16,64,0.05,74,512,672,31.25,37,corregido,False
hamming,m=16,64,0.05,75,512,672,31.25,30,corregido,False
hamming,m=16,64,0.05,76,512,672,31.25,32,corregido,False
hamming,m=16,64,0.05,77,512,672,31.25,30,corregido,False
hamming,m=16,64,0.05,78,512,672,31.25,43,corregido,False
hamming,m=16,64,0.05,79,512,672,31.25,26,corregido,False
hamming,m=16,64,0.05,80,512,672,31.25,27,corregido,False
hamming,m=16,64,0.05,81,512,672,31.25,30,corregido,False
hamming,m=16,64,0.05,82,512,672,31.25,31,corregido,False
hamming,m=16,64,0.05,83,512,672,31.25,34,corregido,False
hamming,m=16,64,0.05,84,512,672,31.25,35,corregido,False
hamming,m=16,64,0.05,85,512,672,31.25,33,corregido,False
hamming,m=16,64,0.05,86,512,672,31.25,43,corregido,False
hamming,m=16,64,0.05,87,512,672,31.25,23,corregido,False
hamming,m=16,64,0.05,88,512,672,31.25,31,corregido,False
hamming,m=16,64,0.05,89,512,672,31.25,31,corregido,False
hamming,m=16,64,0.05,90,512,672,31.25,38,corregido,False
hamming,m=16,64,0.05,91,512,672,31.25,39,corregido,False
hamming,m=16,64,0.05,92,512,672,31.25,39,corregido,False
hamming,m=16,64,0.05,93,512,672,31.25,36,corregido,False
hamming,m=16,64,0.05,94,512,672,31.25,40,corregido,False
hamming,m=16,64,0.05,95,512,672,31.25,38,corregido,False
hamming,m=16,64,0.05,96,512,672,31.25,42,corregido,False
hamming,m=16,64,0.05,97,512,672,31.25,29,corregido,False
hamming,m=16,64,0.05,98,512,672,31.25,26,corregido,False
hamming,m=16,64,0.05,99,512,672,31.25,35,corregido,False
hamming,m=16,64,0.05,100,512,672,31.25,36,corregido,False
hamming,m=16,64,0.05,101,512,672,31.25,32,corregido,False
hamming,m=16,64,0.05,102,512,672,31.25,33,corregido,False
hamming,m=16,64,0.05,103,512,672,31.25,37,corregido,False
hamming,m=16,64,0.05,104,512,672,31.25,33,corregido,False
hamming,m=16,64,0.05,105,512,672,31.25,28,corregido,False
hamming,m=16,64,0.05,106,512,672,31.25,34,corregido,False
hamming,m=16,64,0.05,107,512,672,31.25,41,corregido,False
hamming,m=16,64,0.05,108,512,672,31.25,27,corregido,False
hamming,m=16,64,0.05,109,512,672,31.25,28,corregido,False
hamming,m=16,64,0.05,110,512,672,31.25,33,corregido,False
hamming,m=16,64,0.05,111,512,672,31.25,30,corregido,False
hamming,m=16,64,0.05,112,512,672,31.25,31,corregido,False
hamming,m=16,64,0.05,113,512,672,31.25,31,corregido,False
hamming,m=16,64,0.05,114,512,672,31.25,43,corregido,False
hamming,m=16,64,0.05,115,512,672,31.25,34,corregido,False
hamming,m=16,64,0.05,116,512,672,31.25,39,corregido,False
hamming,m=16,64,0.05,117,512,672,31.25,24,corregido,False
hamming,m=16,64,0.05,118,512,672,31.25,39,corregido,False
hamming,m=16,64,0.05,119,512,672,31.25,38,corregido,False
hamming,m=16,64,0.05,120,512,672,31.25,28,corregido,False
hamming,m=16,64,0.05,121,512,672,31.25,42,corregido,False
hamming,m=16,64,0.05,122,512,672,31.25,32,corregido,False
hamming,m=16,64,0.05,123,512,672,31.25,32,corregido,False
hamming,m=16,64,0.05,124,512,672,31.25,24,corregido,False
hamming,m=16,64,0.05,125,512,672,31.25,30,corregido,False
hamming,m=16,64,0.05,126,512,672,31.25,36,corregido,False
hamming,m=16,64,0.05,127,512,672,31.25,40,corregido,False
hamming,m=16,64,0.05,128,512,672,31.25,30,corregido,False
hamming,m=16,64,0.05,129,512,672,31.25,33,corregido,False
hamming,m=16,64,0.05,130,512,672,31.25,34,corregido,False
hamming,m=16,64,0.05,131,512,672,31.25,28,corregido,False
hamming,m=16,64,0.05,132,512,672,31.25,29,corregido,False
hamming,m=16,64,0.05,133,512,672,31.25,36,corregido,False
hamming,m=16,64,0.05,134,512,672,31.25,30,corregido,False
hamming,m=16,64,0.05,135,512,672,31.25,29,corregido,False
hamming,m=16,64,0.05,136,512,672,31.25,31,corregido,False
hamming,m=16,64,0.05,137,512,672,31.25,36,corregido,False
hamming,m=16,64,0.05,138,512,672,31.25,34,corregido,False
hamming,m=16,64,0.05,139,512,672,31.25,39,corregido,False
hamming,m=16,64,0.05,140,512,672,31.25,32,corregido,False
hamming,m=16,64,0.05,141,512,672,31.25,32,corregido,False
hamming,m=16,64,0.05,142,512,672,31.25,39,corregido,False
hamming,m=16,64,0.05,143,512,672,31.25,35,corregido,False
hamming,m=16,64,0.05,144,512,672,31.25,39,corregido,False
hamming,m=16,64,0.05,145,512,672,31.25,32,corregido,False
hamming,m=16,64,0.05,146,512,672,31.25,39,corregido,False
hamming,m=16,64,0.05,147,512,672,31.25,32,corregido,False
hamming,m=16,64,0.05,148,512,672,31.25,35,corregido,False
hamming,m=16,64,0.05,149,512,672,31.25,34,corregido,False
hamming,m=16,64,0.05,150,512,672,31.25,44,corregido,False
hamming,m=16,64,0.05,151,512,672,31.25,25,corregido,False
hamming,m=16,64,0.05,152,512,672,31.25,30,corregido,False
hamming,m=16,64,0.05,153,512,672,31.25,40,corregido,False
hamming,m=16,64,0.05,154,512,672,31.25,28,corregido,False
hamming,m=16,64,0.05,155,512,672,31.25,33,corregido,False
hamming,m=16,64,0.05,156,512,672,31.25,42,corregido,False
hamming,m=16,64,0.05,157,512,672,31.25,38,corregido,False
hamming,m=16,64,0.05,158,512,672,31.25,39,corregido,False
hamming,m=16,64,0.05,159,512,672,31.25,26,corregido,False
hamming,m=16,64,0.05,160,512,672,31.25,37,corregido,False
hamming,m=16,64,0.05,161,512,672,31.25,33,corregido,False
hamming,m=16,64,0.05,162,512,672,31.25,26,corregido,False
hamming,m=16,64,0.05,163,512,672,31.25,44,corregido,False
hamming,m=16,64,0.05,164,512,672,31.25,32,corregido,False
hamming,m=16,64,0.05,165,512,672,31.25,22,corregido,False
hamming,m=16,64,0.05,166,512,672,31.25,29,corregido,False
hamming,m=16,64,0.05,167,512,672,31.25,37,corregido,False
hamming,m=16,64,0.05,168,512,672,31.25,37,corregido,False
hamming,m=16,64,0.05,169,512,672,31.25,44,corregido,False
hamming,m=16,64,0.05,170,512,672,31.25,25,corregido,False
hamming,m=16,64,0.05,171,512,672,31.25,36,corregido,False
hamming,m=16,64,0.05,172,512,672,31.25,36,corregido,False
hamming,m=16,64,0.05,173,512,672,31.25,31,corregido,False
hamming,m=16,64,0.05,174,512,672,31.25,33,corregido,False
hamming,m=16,64,0.05,175,512,672,31.25,36,corregido,False
hamming,m=16,64,0.05,176,512,672,31.25,26,corregido,False
hamming,m=16,64,0.05,177,512,672,31.25,38,corregido,False
hamming,m=16,64,0.05,178,512,672,31.25,42,corregido,False
hamming,m=16,64,0.05,179,512,672,31.25,32,corregido,False
hamming,m=16,64,0.05,180,512,672,31.25,23,corregido,False
hamming,m=16,64,0.05,181,512,672,31.25,44,corregido,False
hamming,m=16,64,0.05,182,512,672,31.25,27,corregido,False
hamming,m=16,64,0.05,183,512,672,31.25,35,corregido,False
hamming,m=16,64,0.05,184,512,672,31.25,39,corregido,False
hamming,m=16,64,0.05,185,512,672,31.25,30,corregido,False
hamming,m=16,64,0.05,186,512,672,31.25,35,corregido,False
hamming,m=16,64,0.05,187,512,672,31.25,44,corregido,False
hamming,m=16,64,0.05,188,512,672,31.25,35,corregido,False
hamming,m=16,64,0.05,189,512,672,31.25,26,corregido,False
hamming,m=16,64,0.05,190,512,672,31.25,39,corregido,False
hamming,m=16,64,0.05,191,512,672,31.25,38,corregido,False
hamming,m=16,64,0.05,192,512,672,31.25,37,corregido,False
hamming,m=16,64,0.05,193,512,672,31.25,35,corregido,False
hamming,m=16,64,0.05,194,512,672,31.25,34,corregido,False
hamming,m=16,64,0.05,195,512,672,31.25,27,corregido,False
hamming,m=16,64,0.05,196,512,672,31.25,35,corregido,False
hamming,m=16,64,0.05,197,512,672,31.25,32,corregido,False
hamming,m=16,64,0.05,198,512,672,31.25,45,corregido,False
hamming,m=16,64,0.05,199,512,672,31.25,29,corregido,False
hamming,m=16,64,0.1,0,512,672,31.25,75,corregido,False
hamming,m=16,64,0.1,1,512,672,31.25,73,corregido,False
hamming,m=16,64,0.1,2,512,672,31.25,73,corregido,False
hamming,m=16,64,0.1,3,512,672,31.25,74,corregido,False
hamming,m=16,64,0.1,4,512,672,31.25,60,corregido,False
hamming,m=16,64,0.1,5,512,672,31.25,77,corregido,False
hamming,m=16,64,0.1,6,512,672,31.25,75,corregido,False
hamming,m=16,64,0.1,7,512,672,31.25,72,corregido,False
hamming,m=16,64,0.1,8,512,672,31.25,70,corregido,False
hamming,m=16,64,0.1,9,512,672,31.25,56,corregido,False
hamming,m=16,64,0.1,10,512,672,31.25,79,corregido,False
hamming,m=16,64,0.1,11,512,672,31.25,71,corregido,False
hamming,m=16,64,0.1,12,512,672,31.25,75,corregido,False
hamming,m=16,64,0.1,13,512,672,31.25,65,corregido,False
hamming,m=16,64,0.1,14,512,672,31.25,75,corregido,False
hamming,m=16,64,0.1,15,512,672,31.25,73,corregido,False
hamming,m=16,64,0.1,16,512,672,31.25,64,corregido,False
hamming,m=16,64,0.1,17,512,672,31.25,77,corregido,False
hamming,m=16,64,0.1,18,512,672,31.25,72,corregido,False
hamming,m=16,64,0.1,19,512,672,31.25,70,corregido,False
hamming,m=16,64,0.1,20,512,672,31.25,68,corregido,False
hamming,m=16,64,0.1,21,512,672,31.25,79,corregido,False
hamming,m=16,64,0.1,22,512,672,31.25,64,corregido,False
hamming,m=16,64,0.1,23,512,672,31.25,72,corregido,False
hamming,m=16,64,0.1,24,512,672,31.25,71,corregido,False
hamming,m=16,64,0.1,25,512,672,31.25,74,corregido,False
hamming,m=16,64,0.1,26,512,672,31.25,70,corregido,False
hamming,m=16,64,0.1,27,512,672,31.25,77,corregido,False
hamming,m=16,64,0.1,28,512,672,31.25,65,corregido,False
hamming,m=16,64,0.1,29,512,672,31.25,73,corregido,False
hamming,m=16,64,0.1,30,512,672,31.25,66,corregido,False
hamming,m=16,64,0.1,31,512,672,31.25,68,corregido,False
hamming,m=16,64,0.1,32,512,672,31.25,67,corregido,False
hamming,m=16,64,0.1,33,512,672,31.25,75,corregido,False
hamming,m=16,64,0.1,34,512,672,31.25,70,corregido,False
hamming,m=16,64,0.1,35,512,672,31.25,48,corregido,False
hamming,m=16,64,0.1,36,512,672,31.25,66,corregido,False
hamming,m=16,64,0.1,37,512,672,31.25,72,corregido,False
hamming,m=16,64,0.1,38,512,672,31.25,66,corregido,False
hamming,m=16,64,0.1,39,512,672,31.25,72,corregido,False
hamming,m=16,64,0.1,40,512,672,31.25,82,corregido,False
hamming,m=16,64,0.1,41,512,672,31.25,65,corregido,False
hamming,m=16,64,0.1,42,512,672,31.25,66,corregido,False
hamming,m=16,64,0.1,43,512,672,31.25,60,corregido,False
hamming,m=16,64,0.1,44,512,672,31.25,61,corregido,False
hamming,m=16,64,0.1,45,512,672,31.25,62,corregido,False
hamming,m=16,64,0.1,46,512,672,31.25,63,corregido,False
hamming,m=16,64,0.1,47,512,672,31.25,62,corregido,False
hamming,m=16,64,0.1,48,512,672,31.25,60,corregido,False
hamming,m=16,64,0.1,49,512,672,31.25,58,corregido,False
hamming,m=16,64,0.1,50,512,672,31.25,75,corregido,False
hamming,m=16,64,0.1,51,512,672,31.25,64,corregido,False
hamming,m=16,64,0.1,52,512,672,31.25,68,corregido,False
hamming,m=16,64,0.1,53,512,672,31.25,75,corregido,False
hamming,m=16,64,0.1,54,512,672,31.25,53,corregido,False
hamming,m=16,64,0.1,55,512,672,31.25,72,corregido,False
hamming,m=16,64,0.1,56,512,672,31.25,72,corregido,False
hamming,m=16,64,0.1,57,512,672,31.25,70,corregido,False
hamming,m=16,64,0.1,58,512,672,31.25,65,corregido,False
hamming,m=16,64,0.1,59,512,672,31.25,58,corregido,False
hamming,m=16,64,0.1,60,512,672,31.25,75,corregido,False
hamming,m=16,64,0.1,61,512,672,31.25,80,corregido,False
hamming,m=16,64,0.1,62,512,672,31.25,57,corregido,False
hamming,m=16,64,0.1,63,512,672,31.25,52,corregido,False
hamming,m=16,64,0.1,64,512,672,31.25,72,corregido,False
hamming,m=16,64,0.1,65,512,672,31.25,75,corregido,False
hamming,m=16,64,0.1,66,512,672,31.25,56,corregido,False
hamming,m=16,64,0.1,67,512,672,31.25,56,corregido,False
hamming,m=16,64,0.1,68,512,672,31.25,69,corregido,False
hamming,m=16,64,0.1,69,512,672,31.25,79,corregido,False
hamming,m=16,64,0.1,70,512,672,31.25,58,corregido,False
hamming,m=16,64,0.1,71,512,672,31.25,78,corregido,False
hamming,m=16,64,0.1,72,512,672,31.25,62,corregido,False
hamming,m=16,64,0.1,73,512,672,31.25,70,corregido,False
hamming,m=16,64,0.1,74,512,672,31.25,76,corregido,False
hamming,m=16,64,0.1,75,512,672,31.25,59,corregido,False
hamming,m=16,64,0.1,76,512,672,31.25,66,corregido,False
hamming,m=16,64,0.1,77,512,672,31.25,57,corregido,False
hamming,m=16,64,0.1,78,512,672,31.25,71,corregido,False
hamming,m=16,64,0.1,79,512,672,31.25,64,corregido,False
hamming,m=16,64,0.1,80,512,672,31.25,52,corregido,False
hamming,m=16,64,0.1,81,512,672,31.25,71,corregido,False
hamming,m=16,64,0.1,82,512,672,31.25,63,corregido,False
hamming,m=16,64,0.1,83,512,672,31.25,80,corregido,False
hamming,m=16,64,0.1,84,512,672,31.25,66,corregido,False
hamming,m=16,64,0.1,85,512,672,31.25,67,corregido,False
hamming,m=16,64,0.1,86,512,672,31.25,76,corregido,False
hamming,m=16,64,0.1,87,512,672,31.25,68,corregido,False
hamming,m=16,64,0.1,88,512,672,31.25,62,corregido,False
hamming,m=16,64,0.1,89,512,672,31.25,62,corregido,False
hamming,m=16,64,0.1,90,512,672,31.25,76,corregido,False
hamming,m=16,64,0.1,91,512,672,31.25,74,corregido,False
hamming,m=16,64,0.1,92,512,672,31.25,74,corregido,False
hamming,m=16,64,0.1,93,512,672,31.25,68,corregido,False
hamming,m=16,64,0.1,94,512,672,31.25,71,corregido,False
hamming,m=16,64,0.1,95,512,672,31.25,75,corregido,False
hamming,m=16,64,0.1,96,512,672,31.25,73,corregido,False
hamming,m=16,64,0.1,97,512,672,31.25,62,corregido,False
hamming,m=16,64,0.1,98,512,672,31.25,52,corregido,False
hamming,m=16,64,0.1,99,512,672,31.25,57,corregido,False
hamming,m=16,64,0.1,100,512,672,31.25,70,corregido,False
hamming,m=16,64,0.1,101,512,672,31.25,58,corregido,False
hamming,m=16,64,0.1,102,512,672,31.25,67,corregido,False
hamming,m=16,64,0.1,103,512,672,31.25,68,corregido,False
hamming,m=16,64,0.1,104,512,672,31.25,67,corregido,False
hamming,m=16,64,0.1,105,512,672,31.25,48,corregido,False
hamming,m=16,64,0.1,106,512,672,31.25,69,corregido,False
hamming,m=16,64,0.1,107,512,672,31.25,70,corregido,False
hamming,m=16,64,0.1,108,512,672,31.25,61,corregido,False
hamming,m=16,64,0.1,109,512,672,31.25,68,corregido,False
hamming,m=16,64,0.1,110,512,672,31.25,66,corregido,False
hamming,m=16,64,0.1,111,512,672,31.25,65,corregido,False
hamming,m=16,64,0.1,112,512,672,31.25,78,corregido,False
hamming,m=16,64,0.1,113,512,672,31.25,54,corregido,False
hamming,m=16,64,0.1,114,512,672,31.25,80,corregido,False
hamming,m=16,64,0.1,115,512,672,31.25,63,corregido,False
hamming,m=16,64,0.1,116,512,672,31.25,73,corregido,False
hamming,m=16,64,0.1,117,512,672,31.25,62,corregido,False
hamming,m=16,64,0.1,118,512,672,31.25,75,corregido,False
hamming,m=16,64,0.1,119,512,672,31.25,76,corregido,False
hamming,m=16,64,0.1,120,512,672,31.25,67,corregido,False
hamming,m=16,64,0.1,121,512,672,31.25,65,corregido,False
hamming,m=16,64,0.1,122,512,672,31.25,64,corregido,False
hamming,m=16,64,0.1,123,512,672,31.25,71,corregido,False
hamming,m=16,64,0.1,124,512,672,31.25,60,corregido,False
hamming,m=16,64,0.1,125,512,672,31.25,69,corregido,False
hamming,m=16,64,0.1,126,512,672,31.25,72,corregido,False
hamming,m=16,64,0.1,127,512,672,31.25,62,corregido,False
hamming,m=16,64,0.1,128,512,672,31.25,57,corregido,False
hamming,m=16,64,0.1,129,512,672,31.25,75,corregido,False
hamming,m=16,64,0.1,130,512,672,31.25,73,corregido,False
hamming,m=16,64,0.1,131,512,672,31.25,62,corregido,False
hamming,m=16,64,0.1,132,512,672,31.25,71,corregido,False
hamming,m=16,64,0.1,133,512,672,31.25,67,corregido,False
hamming,m=16,64,0.1,134,512,672,31.25,56,corregido,False
hamming,m=16,64,0.1,135,512,672,31.25,60,corregido,False
hamming,m=16,64,0.1,136,512,672,31.25,70,corregido,False
hamming,m=16,64,0.1,137,512,672,31.25,69,corregido,False
hamming,m=16,64,0.1,138,512,672,31.25,63,corregido,False
hamming,m=16,64,0.1,139,512,672,31.25,68,corregido,False
hamming,m=16,64,0.1,140,512,672,31.25,60,corregido,False
hamming,m=16,64,0.1,141,512,672,31.25,64,corregido,False
hamming,m=16,64,0.1,142,512,672,31.25,77,corregido,False
hamming,m=16,64,0.1,143,512,672,31.25,72,corregido,False
hamming,m=16,64,0.1,144,512,672,31.25,81,corregido,False
hamming,m=16,64,0.1,145,512,672,31.25,64,corregido,False
hamming,m=16,64,0.1,146,512,672,31.25,65,corregido,False
hamming,m=16,64,0.1,147,512,672,31.25,60,corregido,False
hamming,m=16,64,0.1,148,512,672,31.25,68,corregido,False
hamming,m=16,64,0.1,149,512,672,31.25,59,corregido,False
hamming,m=16,64,0.1,150,512,672,31.25,84,corregido,False
hamming,m=16,64,0.1,151,512,672,31.25,61,corregido,False
hamming,m=16,64,0.1,152,512,672,31.25,70,corregido,False
hamming,m=16,64,0.1,153,512,672,31.25,74,corregido,False
hamming,m=16,64,0.1,154,512,672,31.25,67,corregido,False
hamming,m=16,64,0.1,155,512,672,31.25,56,corregido,False
hamming,m=16,64,0.1,156,512,672,31.25,64,corregido,False
hamming,m=16,64,0.1,157,512,672,31.25,71,corregido,False
hamming,m=16,64,0.1,158,512,672,31.25,61,corregido,False
hamming,m=16,64,0.1,159,512,672,31.25,65,corregido,False
hamming,m=16,64,0.1,160,512,672,31.25,74,corregido,False
hamming,m=16,64,0.1,161,512,672,31.25,69,corregido,False
hamming,m=16,64,0.1,162,512,672,31.25,56,corregido,False
hamming,m=16,64,0.1,163,512,672,31.25,80,corregido,False
hamming,m=16,64,0.1,164,512,672,31.25,59,corregido,False
hamming,m=16,64,0.1,165,512,672,31.25,49,corregido,False
hamming,m=16,64,0.1,166,512,672,31.25,70,corregido,False
hamming,m=16,64,0.1,167,512,672,31.25,65,corregido,False
hamming,m=16,64,0.1,168,512,672,31.25,63,corregido,False
hamming,m=16,64,0.1,169,512,672,31.25,75,corregido,False
hamming,m=16,64,0.1,170,512,672,31.25,63,corregido,False
hamming,m=16,64,0.1,171,512,672,31.25,68,corregido,False
hamming,m=16,64,0.1,172,512,672,31.25,67,corregido,False
hamming,m=16,64,0.1,173,512,672,31.25,62,corregido,False
hamming,m=16,64,0.1,174,512,672,31.25,73,corregido,False
hamming,m=16,64,0.1,175,512,672,31.25,77,corregido,False
hamming,m=16,64,0.1,176,512,672,31.25,60,corregido,False
hamming,m=16,64,0.1,177,512,672,31.25,74,corregido,False
hamming,m=16,64,0.1,178,512,672,31.25,70,corregido,False
hamming,m=16,64,0.1,179,512,672,31.25,66,corregido,False
hamming,m=16,64,0.1,180,512,672,31.25,54,corregido,False
hamming,m=16,64,0.1,181,512,672,31.25,81,corregido,False
hamming,m=16,64,0.1,182,512,672,31.25,62,corregido,False
hamming,m=16,64,0.1,183,512,672,31.25,68,corregido,False
hamming,m=16,64,0.1,184,512,672,31.25,70,corregido,False
hamming,m=16,64,0.1,185,512,672,31.25,63,corregido,False
hamming,m=16,64,0.1,186,512,672,31.25,61,corregido,False
hamming,m=16,64,0.1,187,512,672,31.25,82,corregido,False
hamming,m=16,64,0.1,188,512,672,31.25,69,corregido,False
hamming,m=16,64,0.1,189,512,672,31.25,58,corregido,False
hamming,m=16,64,0.1,190,512,672,31.25,66,corregido,False
hamming,m=16,64,0.1,191,512,672,31.25,72,corregido,False
hamming,m=16,64,0.1,192,512,672,31.25,60,corregido,False
hamming,m=16,64,0.1,193,512,672,31.25,68,corregido,False
hamming,m=16,64,0.1,194,512,672,31.25,70,corregido,False
hamming,m=16,64,0.1,195,512,672,31.25,67,corregido,False
hamming,m=16,64,0.1,196,512,672,31.25,61,corregido,False
hamming,m=16,64,0.1,197,512,672,31.25,74,corregido,False
hamming,m=16,64,0.1,198,512,672,31.25,80,corregido,False
hamming,m=16,64,0.1,199,512,672,31.25,67,corregido,False
hamming,m=16,128,0,0,1024,1344,31.25,0,sin_error,True
hamming,m=16,128,0,1,1024,1344,31.25,0,sin_error,True
hamming,m=16,128,0,2,1024,1344,31.25,0,sin_error,True
hamming,m=16,128,0,3,1024,1344,31.25,0,sin_error,True
hamming,m=16,128,0,4,1024,1344,31.25,0,sin_error,True
hamming,m=16,128,0,5,1024,1344,31.25,0,sin_error,True
hamming,m=16,128,0,6,1024,1344,31.25,0,sin_error,True
hamming,m=16,128,0,7,1024,1344,31.25,0,sin_error,True
hamming,m=16,128,0,8,1024,1344,31.25,0,sin_error,True
hamming,m=16,128,0,9,1024,1344,31.25,0,sin_error,True
hamming,m=16,128,0,10,1024,1344,31.25,0,sin_error,True
hamming,m=16,128,0,11,1024,1344,31.25,0,sin_error,True
hamming,m=16,128,0,12,1024,1344,31.25,0,sin_error,True
hamming,m=16,128,0,13,1024,1344,31.25,0,sin_error,True
hamming,m=16,128,0,14,1024,1344,31.25,0,sin_error,True
hamming,m=16,128,0,15,1024,1344,31.25,0,sin_error,True
hamming,m=16,128,0,16,1024,1344,31.25,0,sin_error,True
hamming,m=16,128,0,17,1024,1344,31.25,0,sin_error,True
hamming,m=16,128,0,18,1024,1344,31.25,0,sin_error,True
hamming,m=16,128,0,19,1024,1344,31.25,0,sin_error,True
hamming,m=16,128,0,20,1024,1344,31.25,0,sin_error,True
hamming,m=16,128,0,21,1024,1344,31.25,0,sin_error,True
hamming,m=16,128,0,22,1024,1344,31.25,0,sin_error,True
hamming,m=16,128,0,23,1024,1344,31.25,0,sin_error,True
hamming,m=16,128,0,24,1024,1344,31.25,0,sin_error,True
hamming,m=16,128,0,25,1024,1344,31.25,0,sin_error,True
hamming,m=16,128,0,26,1024,1344,31.25,0,sin_error,True
hamming,m=16,128,0,27,1024,1344,31.25,0,sin_error,True
hamming,m=16,128,0,28,1024,1344,31.25,0,sin_error,True
hamming,m=16,128,0,29,1024,1344,31.25,0,sin_error,True
hamming,m=16,128,0,30,1024,1344,31.25,0,sin_error,True
hamming,m=16,128,0,31,1024,1344,31.25,0,sin_error,True
hamming,m=16,128,0,32,1024,1344,31.25,0,sin_error,True
hamming,m=16,128,0,33,1024,1344,31.25,0,sin_error,True
hamming,m=16,128,0,34,1024,1344,31.25,0,sin_error,True
hamming,m=16,128,0,35,1024,1344,31.25,0,sin_error,True
hamming,m=16,128,0,36,1024,1344,31.25,0,sin_error,True
hamming,m=16,128,0,37,1024,1344,31.25,0,sin_error,True
hamming,m=16,128,0,38,1024,1344,31.25,0,sin_error,True
hamming,m=16,128,0,39,1024,1344,31.25,0,sin_error,True
hamming,m=16,128,0,40,1024,1344,31.25,0,sin_error,True
hamming,m=16,128,0,41,1024,1344,31.25,0,sin_error,True
hamming,m=16,128,0,42,1024,1344,31.25,0,sin_error,True
hamming,m=16,128,0,43,1024,1344,31.25,0,sin_error,True
hamming,m=16,128,0,44,1024,1344,31.25,0,sin_error,True
hamming,m=16,128,0,45,1024,1344,31.25,0,sin_error,True
hamming,m=16,128,0,46,1024,1344,31.25,0,sin_error,True
hamming,m=16,128,0,47,1024,1344,31.25,0,sin_error,True
hamming,m=16,128,0,48,1024,1344,31.25,0,sin_error,True
hamming,m=16,128,0,49,1024,1344,31.25,0,sin_error,True
hamming,m=16,128,0,50,1024,1344,31.25,0,sin_error,True
hamming,m=16,128,0,51,1024,1344,31.25,0,sin_error,True
hamming,m=16,128,0,52,1024,1344,31.25,0,sin_error,True
hamming,m=16,128,0,53,1024,1344,31.25,0,sin_error,True
hamming,m=16,128,0,54,1024,1344,31.25,0,sin_error,True
hamming,m=16,128,0,55,1024,1344,31.25,0,sin_error,True
hamming,m=16,128,0,56,1024,1344,31.25,0,sin_error,True
hamming,m=16,128,0,57,1024,1344,31.25,0,sin_error,True
hamming,m=16,128,0,58,1024,1344,31.25,0,sin_error,True
hamming,m=16,128,0,59,1024,1344,31.25,0,sin_error,True
hamming,m=16,128,0,60,1024,1344,31.25,0,sin_error,True
hamming,m=16,128,0,61,1024,1344,31.25,0,sin_error,True
hamming,m=16,128,0,62,1024,1344,31.25,0,sin_error,True
hamming,m=16,128,0,63,1024,1344,31.25,0,sin_error,True
hamming,m=16,128,0,64,1024,1344,31.25,0,sin_error,True
hamming,m=16,128,0,65,1024,1344,31.25,0,sin_error,True
hamming,m=16,128,0,66,1024,1344,31.25,0,sin_error,True
hamming,m=16,128,0,67,1024,1344,31.25,0,sin_error,True
hamming,m=16,128,0,68,1024,1344,31.25,0,sin_error,True
hamming,m=16,128,0,69,1024,1344,31.25,0,sin_error,True
hamming,m=16,128,0,70,1024,1344,31.25,0,sin_error,True
hamming,m=16,128,0,71,1024,1344,31.25,0,sin_error,True
hamming,m=16,128,0,72,1024,1344,31.25,0,sin_error,True
hamming,m=16,128,0,73,1024,1344,31.25,0,sin_error,True
hamming,m=16,128,0,74,1024,1344,31.25,0,sin_error,True
hamming,m=16,128,0,75,1024,1344,31.25,0,sin_error,True
hamming,m=16,128,0,76,1024,1344,31.25,0,sin_error,True
hamming,m=16,128,0,77,1024,1344,31.25,0,sin_error,True
hamming,m=16,128,0,78,1024,1344,31.25,0,sin_error,True
hamming,m=16,128,0,79,1024,1344,31.25,0,sin_error,True
hamming,m=16,128,0,80,1024,1344,31.25,0,sin_error,True
hamming,m=16,128,0,81,1024,1344,31.25,0,sin_error,True
